danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
0.626,0.748,-5.899,0.0345,0.0143,0.0,0.123,0.223,121.067,219174,7
0.724,0.782,-5.548,0.0334,0.0102,0.755,0.0804,0.378,128.026,211890,5
0.725,0.74,-5.08,0.0323,0.00156,0.000464,0.338,0.827,92.978,115547,2
0.599,0.667,-4.267,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,2
0.866,0.813,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,2
0.608,0.638,-5.411,0.12,0.00334,0.00554,0.408,0.358,105.954,201387,4
0.695,0.818,-5.379,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,182693,2
0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996,177955,2
0.752,0.774,-4.379,0.0532,0.142,8.3e-06,0.0993,0.625,113.935,181000,2
0.748,0.524,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,244960,2
0.853,0.56,-4.961,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,2
0.709,0.778,-3.533,0.046,0.0782,8.3e-06,0.306,0.7,102.022,225200,2
0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041,193813,7
0.871,0.493,-5.865,0.0742,0.123,0.0,0.132,0.769,102.011,191227,2
0.625,0.707,-4.761,0.0337,0.22,0.0,0.213,0.479,138.064,248156,7
0.679,0.0665,-8.784,0.0301,0.503,0.894,0.118,0.158,99.998,249600,3
0.588,0.749,-4.323,0.058,0.0037,0.0,0.0813,0.397,130.093,174600,7
0.841,0.639,-6.052,0.0688,0.0156,0.0654,0.0545,0.675,99.002,241875,2
0.686,0.802,-4.81,0.0541,0.251,4.93e-05,0.0773,0.786,104.992,174962,2
0.73,0.804,-9.964,0.0486,9.95e-05,0.92,0.124,0.611,154.987,178258,5
0.637,0.644,-5.511,0.152,0.011,0.0,0.098,0.757,177.876,165806,0
0.694,0.853,-3.986,0.0934,0.136,0.0,0.322,0.501,106.098,199773,7
0.748,0.622,-4.518,0.225,0.252,0.0,0.112,0.667,91.77,172751,6
0.503,0.766,-3.281,0.334,0.242,0.0,0.0879,0.646,179.342,210947,6
0.602,0.707,-4.097,0.302,0.393,0.0,0.165,0.554,75.087,200187,6
0.581,0.684,-4.962,0.0429,0.0179,1.93e-05,0.0849,0.0397,129.966,202439,7
0.767,0.631,-6.762,0.0541,0.0997,0.0,0.119,0.541,100.968,203992,2
0.529,0.639,-5.817,0.0645,0.0208,0.0,0.0828,0.234,140.665,174467,7
0.583,0.722,-4.478,0.0322,0.093,9.03e-06,0.359,0.272,145.026,198822,0
0.838,0.705,-5.201,0.0449,0.0184,1.82e-05,0.102,0.583,119.953,242520,2
0.594,0.749,-6.251,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,7
0.583,0.61,-5.639,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,7
0.626,0.69,-6.487,0.0582,0.214,0.0,0.262,0.58,154.06,204188,0
0.706,0.643,-6.929,0.234,0.0242,0.0,0.262,0.885,143.931,203760,6
0.419,0.453,-7.685,0.0437,0.539,0.0,0.0971,0.356,140.327,191308,1
0.564,0.813,-5.106,0.071,0.024,0.0,0.357,0.264,176.029,244014,0
0.581,0.654,-6.416,0.235,0.242,0.0,0.0955,0.439,150.03,192918,6
0.621,0.702,-3.903,0.038,0.513,0.0,0.0786,0.432,130.102,199140,7
0.442,0.124,-22.227,0.0388,0.92,0.605,0.21,0.2,65.003,408600,3
0.475,0.0588,-17.464,0.0418,0.89,0.0238,0.129,0.241,115.642,206360,1
0.487,0.135,-11.211,0.0434,0.915,0.00353,0.686,0.24,105.854,388347,1
0.535,0.107,-18.989,0.0323,0.922,0.649,0.105,0.16,102.186,297653,3
0.382,0.239,-12.423,0.0325,0.94,0.755,0.106,0.141,67.643,176297,3
0.428,0.187,-21.001,0.0375,0.935,0.853,0.103,0.186,108.962,285601,3
0.456,0.257,-16.877,0.0298,0.859,0.475,0.111,0.181,104.311,243013,3
0.517,0.0917,-18.395,0.0336,0.876,0.629,0.108,0.0836,95.068,267173,3
0.346,0.00398,-44.526,0.0537,0.992,0.878,0.0643,0.318,78.891,103600,3
0.481,0.0775,-20.825,0.0509,0.973,0.933,0.108,0.235,77.882,388040,3
0.46,0.141,-14.994,0.0314,0.854,0.885,0.11,0.147,168.807,278071,3
0.356,0.0937,-16.64,0.0353,0.957,0.096,0.209,0.278,86.669,342373,3
0.671,0.82,-5.796,0.048,0.0194,0.0133,0.361,0.685,122.361,187733,2
0.4,0.144,-15.52,0.037,0.958,0.878,0.119,0.146,120.329,364627,3
0.296,0.0709,-14.832,0.0312,0.967,0.804,0.105,0.0696,95.028,340507,3
0.425,0.136,-17.382,0.0293,0.914,0.921,0.127,0.238,168.527,176272,3
0.479,0.146,-14.319,0.0351,0.988,0.692,0.103,0.07,111.643,440133,3
0.454,0.084,-18.621,0.0293,0.885,0.936,0.0958,0.0828,87.816,255107,3
0.471,0.0973,-15.674,0.044,0.98,0.882,0.138,0.292,91.239,402573,3
0.317,0.0302,-30.447,0.0342,0.94,0.298,0.0792,0.165,47.859,234373,3
0.505,0.159,-11.235,0.0336,0.946,0.0127,0.212,0.196,59.385,295200,1
0.55,0.249,-15.919,0.0325,0.929,0.828,0.258,0.296,121.37,484627,3
0.47,0.156,-17.036,0.0399,0.623,0.187,0.104,0.059,118.176,394920,3
0.447,0.163,-14.835,0.0707,0.992,0.776,0.654,0.197,74.933,1004627,3
0.446,0.22,-17.385,0.0362,0.926,0.912,0.11,0.227,110.368,392733,3
0.421,0.0162,-25.358,0.0388,0.808,0.0024,0.0978,0.154,110.479,337733,3
0.326,0.0575,-16.5,0.0393,0.99,0.887,0.281,0.301,127.397,168667,3
0.446,0.242,-14.152,0.0368,0.87,0.497,0.105,0.171,126.681,492080,3
0.526,0.17,-13.089,0.0411,0.823,0.777,0.114,0.18,117.414,322133,3
0.445,0.0978,-26.924,0.0397,0.965,0.915,0.121,0.173,117.283,396520,3
0.533,0.148,-18.275,0.0329,0.924,0.932,0.112,0.108,63.637,221733,3
0.383,0.131,-17.764,0.033,0.761,0.194,0.0973,0.101,98.606,447280,3
0.427,0.114,-22.546,0.0509,0.843,0.863,0.0966,0.114,60.484,282320,3
0.484,0.0291,-23.363,0.0459,0.961,0.474,0.115,0.379,98.434,389893,3
0.388,0.0354,-25.766,0.0421,0.986,0.956,0.178,0.198,143.514,232046,3
0.364,0.114,-16.552,0.0333,0.857,0.635,0.0839,0.0575,117.715,317946,3
0.539,0.0678,-18.039,0.0468,0.967,0.168,0.114,0.263,124.105,294667,3
0.45,0.0437,-29.46,0.0374,0.971,0.88,0.0948,0.0988,63.938,289693,3
0.487,0.145,-18.67,0.0522,0.876,0.822,0.149,0.142,110.134,349600,3
0.42,0.105,-20.502,0.035,0.868,0.587,0.0957,0.0985,99.873,336373,3
0.369,0.206,-15.431,0.0304,0.97,0.663,0.14,0.296,96.684,294587,3
0.32,0.156,-12.258,0.033,0.96,0.904,0.0775,0.0664,159.618,325400,3
0.411,0.0416,-23.23,0.0414,0.96,0.925,0.064,0.0782,97.96,246067,3
0.52,0.0748,-24.477,0.0497,0.748,0.633,0.102,0.122,107.327,341667,3
0.421,0.08,-21.795,0.04,0.903,0.859,0.135,0.0546,122.044,257693,3
0.401,0.317,-14.369,0.0364,0.898,0.76,0.118,0.0633,116.744,325587,3
0.428,0.3,-8.885,0.034,0.937,0.658,0.168,0.235,122.667,240093,3
0.337,0.159,-15.605,0.0374,0.729,0.0117,0.0946,0.204,78.807,335333,3
0.336,0.328,-15.005,0.0386,0.93,0.732,0.111,0.222,184.007,314493,3
0.278,0.239,-15.248,0.0353,0.901,0.141,0.18,0.204,169.229,373880,3
0.518,0.169,-13.333,0.0379,0.929,0.895,0.121,0.197,61.66,426053,3
0.364,0.119,-22.669,0.0453,0.176,0.694,0.218,0.0758,77.275,245067,3
0.575,0.0935,-15.906,0.0858,0.978,0.452,0.109,0.301,65.23,258040,3
0.421,0.0978,-16.397,0.05,0.908,0.336,0.225,0.192,79.292,763467,3
0.352,0.0655,-17.698,0.0393,0.966,0.655,0.0783,0.318,184.098,212813,3
0.3,0.0836,-21.202,0.0347,0.922,0.892,0.1,0.17,97.396,507535,3
0.633,0.12,-20.066,0.0428,0.971,0.871,0.121,0.456,115.51,149072,3
0.405,0.0606,-22.983,0.0362,0.845,0.259,0.0922,0.162,84.285,628867,3
0.458,0.217,-16.582,0.0328,0.827,0.805,0.194,0.128,107.506,482187,3
0.488,0.0527,-27.331,0.0478,0.971,0.911,0.0882,0.193,49.689,306227,3
0.464,0.0059,-22.41,0.0608,0.945,0.904,0.139,0.297,95.178,254027,3
0.771,0.42,-7.326,0.109,0.689,0.0265,0.127,0.961,124.311,372733,2
0.425,0.0429,-24.86,0.0408,0.951,0.0184,0.148,0.255,96.097,419627,3
0.4,0.0573,-19.644,0.044,0.968,0.937,0.113,0.295,181.526,206053,3
0.372,0.187,-13.497,0.0323,0.942,0.139,0.161,0.217,70.334,319733,3
0.85,0.461,-9.018,0.0531,0.591,0.0405,0.0922,0.621,94.037,265360,1
0.692,0.79,-4.455,0.0375,0.132,0.0,0.304,0.872,101.995,185822,2
0.865,0.548,-7.379,0.192,0.652,0.0161,0.113,0.887,109.989,246610,2
0.7,0.691,-6.321,0.0528,0.00538,0.0,0.247,0.255,134.897,177633,7
0.777,0.562,-9.957,0.0733,0.045,0.033,0.0504,0.791,108.035,305777,2
0.534,0.582,-6.22,0.0424,0.83,0.0,0.125,0.306,186.346,238265,1
0.523,0.943,-4.203,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,180160,2
0.709,0.313,-13.93,0.132,0.799,0.0,0.257,0.648,97.232,144733,1
0.498,0.721,-6.695,0.0327,0.0071,0.0,0.122,0.624,93.31,106680,7
0.897,0.895,-5.556,0.0451,0.0391,3.87e-06,0.0946,0.943,119.991,129187,2
0.618,0.347,-9.7,0.0542,0.636,0.0,0.0966,0.449,111.175,100693,1
0.567,0.436,-9.45,0.158,0.519,0.0,0.247,0.61,97.206,160133,1
0.554,0.844,-7.763,0.0468,0.147,7.27e-06,0.329,0.939,159.119,191947,0
0.695,0.745,-4.566,0.0292,0.0124,0.0,0.0863,0.485,105.025,198116,7
0.941,0.256,-11.478,0.108,0.741,1.06e-05,0.0841,0.483,110.082,47547,1
0.824,0.286,-11.414,0.122,0.804,0.0,0.077,0.721,119.852,156373,1
0.738,0.399,-17.54,0.222,0.284,4.49e-06,0.127,0.845,155.862,87707,6
0.427,0.0204,-31.351,0.0405,0.996,0.938,0.274,0.346,111.242,83227,3
0.272,0.0952,-19.455,0.0432,0.924,0.664,0.345,0.089,141.48,1156000,3
0.492,0.00107,-38.861,0.0587,0.995,0.939,0.0871,0.301,131.454,122653,3
0.338,0.0539,-21.863,0.0414,0.971,0.328,0.121,0.198,103.861,455307,3
0.0786,0.024,-31.063,0.0468,0.954,0.348,0.164,0.0602,67.085,459000,3
0.28,0.121,-25.093,0.0406,0.991,0.895,0.106,0.14,101.196,536013,3
0.444,0.00655,-31.751,0.0422,0.994,0.869,0.0675,0.341,97.541,187000,3
0.166,0.124,-17.042,0.0524,0.972,0.313,0.13,0.0398,80.026,248613,3
0.404,0.0899,-19.535,0.0558,0.913,0.594,0.0993,0.324,156.504,252412,3
0.287,0.145,-19.665,0.0406,0.919,0.144,0.0987,0.167,101.679,727787,3
0.355,0.153,-18.326,0.0321,0.981,0.859,0.0553,0.206,99.312,452293,3
0.72,0.881,-3.793,0.0529,0.0259,0.0,0.103,0.839,150.136,175719,2
0.413,0.851,-4.69,0.0605,0.0613,0.0167,0.107,0.171,127.875,258281,7
0.654,0.728,-8.477,0.0577,0.00623,0.404,0.688,0.285,130.006,236308,4
0.614,0.781,-5.918,0.0369,0.0166,1.06e-06,0.382,0.204,125.918,180952,7
0.591,0.881,-4.074,0.0615,0.0335,0.00179,0.303,0.155,128.041,185171,7
0.624,0.732,-6.372,0.0273,0.059,0.0142,0.254,0.311,132.025,187838,7
0.748,0.631,-10.057,0.051,0.0799,0.838,0.104,0.0799,88.502,143769,5
0.704,0.962,-3.095,0.115,0.0058,0.128,0.22,0.0723,127.997,377153,7
0.448,0.963,-2.043,0.12,0.0816,0.000286,0.313,0.179,127.943,173906,0
0.708,0.471,-7.667,0.0354,0.0086,0.00839,0.179,0.356,125.019,220640,7
0.623,0.975,-2.632,0.109,0.00732,0.16,0.0614,0.225,125.94,192000,7
0.838,0.765,-2.332,0.0462,0.0514,0.00021,0.0297,0.905,100.021,195988,2
0.846,0.891,-4.902,0.0652,0.000394,0.803,0.124,0.94,126.029,156216,5
0.66,0.652,-4.747,0.0582,0.00259,0.0,0.0673,0.167,127.977,254879,7
0.569,0.896,-3.114,0.0489,0.00338,0.958,0.0633,0.118,128.083,190155,5
0.798,0.809,-5.898,0.063,0.00689,0.0812,0.0998,0.761,120.044,194000,2
0.539,0.936,-3.803,0.112,0.475,0.104,0.106,0.225,128.015,209531,7
0.583,0.748,-4.798,0.0292,0.00695,0.0241,0.22,0.254,142.029,233239,7
0.662,0.462,-4.896,0.0544,0.758,0.0,0.209,0.416,144.796,135869,1
0.507,0.665,-7.598,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338,7
0.702,0.424,-12.179,0.0302,0.457,0.00994,0.124,0.245,111.032,272537,1
0.525,0.86,-5.87,0.0586,0.00135,0.754,0.596,0.109,128.024,322227,4
0.416,0.85,-4.91,0.0455,0.00849,0.000175,0.204,0.142,125.096,205440,7
0.738,0.613,-6.001,0.403,0.0169,0.0493,0.0684,0.407,127.988,368476,6
0.671,0.551,-9.646,0.033,0.000578,0.894,0.2,0.13,128.019,379120,5
0.49,0.811,-2.524,0.044,0.0896,0.0,0.0898,0.547,125.965,200992,0
0.502,0.756,-6.118,0.0363,0.00429,0.769,0.377,0.062,128.125,248447,5
0.735,0.699,-4.435,0.084,0.121,2.82e-05,0.0809,0.603,129.944,220520,2
0.576,0.912,-6.079,0.0402,0.00344,0.824,0.605,0.215,128.012,300013,4
0.694,0.559,-11.251,0.227,0.031,0.0,0.155,0.595,108.024,164678,6
0.715,0.806,-4.766,0.0632,0.0204,0.597,0.495,0.513,126.034,251429,4
0.534,0.696,-5.211,0.0694,0.316,0.0,0.248,0.251,168.149,160714,0
0.393,0.94,-3.894,0.0718,0.0663,0.00264,0.546,0.297,129.958,147231,4
0.615,0.91,-2.825,0.0762,0.00761,0.0067,0.16,0.346,140.0,281147,0
0.785,0.649,-4.149,0.0418,0.0112,0.0388,0.0793,0.472,179.966,264048,0
0.529,0.747,-6.087,0.0344,0.0567,0.00127,0.0957,0.195,128.014,237293,7
0.694,0.9,-5.245,0.0456,0.0989,0.946,0.473,0.293,127.997,183750,5
0.672,0.785,-4.473,0.0346,0.00233,0.127,0.111,0.341,122.999,295035,7
0.691,0.722,-6.206,0.0298,0.00632,0.000598,0.297,0.476,117.021,203302,7
0.841,0.673,-7.361,0.119,0.000552,0.419,0.228,0.194,127.006,485293,5
0.503,0.748,-4.124,0.0619,0.0305,0.0,0.343,0.356,125.896,210013,7
0.498,0.61,-5.098,0.0363,0.271,0.0,0.223,0.474,79.918,245427,7
0.463,0.889,-3.189,0.126,0.0354,0.382,0.186,0.21,127.973,296350,7
0.46,0.175,-22.709,0.0321,0.909,0.911,0.11,0.0627,65.002,132125,3
0.478,0.818,-5.076,0.0377,0.00292,0.00789,0.438,0.163,127.953,226867,4
0.605,0.642,-7.002,0.0411,0.00388,0.598,0.102,0.159,125.967,325714,5
0.605,0.884,-3.094,0.0611,0.0856,0.000162,0.0501,0.401,125.989,235000,7
0.688,0.716,-5.702,0.0385,0.0969,0.0,0.0989,0.373,116.912,284480,7
0.659,0.427,-8.425,0.0376,0.0137,0.0,0.135,0.0367,112.205,121920,7
0.529,0.955,-2.59,0.0794,0.0344,4.55e-05,0.353,0.0893,125.988,222075,4
0.497,0.839,-2.949,0.0632,0.00484,0.0,0.304,0.246,127.937,224973,7
0.668,0.977,-2.673,0.0515,0.0111,0.17,0.363,0.589,128.06,212323,4
0.689,0.841,-5.592,0.0862,0.0176,0.776,0.137,0.541,130.049,230792,5
0.624,0.923,-5.449,0.0335,0.0268,0.000228,0.0509,0.402,124.994,157452,7
0.732,0.728,-5.203,0.0322,0.0711,0.00222,0.3,0.338,128.005,313601,7
0.63,0.892,-5.122,0.041,0.0105,0.0069,0.144,0.557,130.012,235025,7
0.54,0.933,-6.784,0.0364,0.0024,0.954,0.371,0.238,123.988,201290,5
0.768,0.846,-6.469,0.0478,0.00411,0.769,0.0998,0.139,124.981,244338,5
0.607,0.878,-3.631,0.0807,0.00281,5.18e-06,0.415,0.318,128.122,219398,4
0.512,0.662,-6.797,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,0
0.56,0.872,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933,4
0.72,0.879,-7.276,0.0364,0.000663,0.0004,0.0672,0.874,128.047,221414,2
0.546,0.744,-6.892,0.0333,0.000181,1.17e-06,0.114,0.206,127.977,213027,7
0.582,0.529,-7.637,0.0248,0.00961,0.000554,0.113,0.567,166.134,231707,0
0.761,0.639,-7.577,0.0539,0.0359,0.0,0.0945,0.922,164.088,219120,2
0.744,0.574,-9.445,0.0655,0.165,1.24e-05,0.295,0.805,86.278,281880,2
0.627,0.509,-9.517,0.0505,0.468,0.000392,0.0781,0.948,83.104,228524,2
0.548,0.847,-3.237,0.186,0.0622,0.0,0.0816,0.1,171.447,297787,0
0.858,0.697,-5.361,0.23,0.114,0.0,0.224,0.364,98.013,290836,6
0.708,0.59,-7.19,0.0714,0.101,0.0,0.221,0.183,100.997,252827,7
0.688,0.835,-4.162,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493,2
0.585,0.908,-3.671,0.102,0.00432,0.00128,0.707,0.511,87.986,233182,4
0.383,0.9,-5.42,0.134,0.00085,1.94e-06,0.271,0.286,183.96,214797,0
0.54,0.661,-5.534,0.0381,0.0765,0.0,0.125,0.506,90.012,231107,7
0.294,0.775,-4.271,0.0454,0.00291,0.000727,0.254,0.471,131.092,200920,0
0.463,0.917,-3.776,0.13,0.000266,1.8e-05,0.0872,0.369,160.028,243978,0
0.458,0.99,-3.717,0.183,0.000285,0.000893,0.454,0.46,166.904,211430,4
0.401,0.913,-4.026,0.0868,4.17e-05,0.607,0.132,0.154,125.847,257120,5
0.32,0.909,-4.612,0.0412,1.62e-05,0.139,0.0443,0.21,109.649,238653,7
0.505,0.985,-4.401,0.119,6.04e-05,1.02e-05,0.351,0.243,119.993,219763,4
0.552,0.597,-4.719,0.0253,0.0317,0.00285,0.122,0.278,92.615,182265,7
0.442,0.892,-6.431,0.086,0.00267,7.92e-06,0.0758,0.237,151.914,239451,0
0.417,0.934,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,0
0.623,0.886,-3.044,0.0404,0.0245,0.0,0.247,0.709,92.021,228467,2
0.58,0.748,-5.433,0.0323,0.00935,0.0,0.753,0.584,109.781,216760,4
0.559,0.895,-4.476,0.0832,0.0154,0.0,0.175,0.59,183.825,213093,0
0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,0
0.393,0.739,-6.038,0.208,0.104,0.0,0.0596,0.327,174.589,213213,0
0.64,0.533,-6.596,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,7
0.393,0.505,-7.048,0.0289,0.687,0.0,0.101,0.201,163.938,239451,1
0.57,0.664,-4.718,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520,0
0.589,0.759,-4.415,0.0446,0.151,0.0,0.174,0.889,89.953,153080,2
0.616,0.91,-3.316,0.124,0.0109,0.0,0.0806,0.714,150.038,179600,0
0.593,0.814,-4.802,0.166,0.0197,0.0,0.18,0.48,146.919,194893,0
0.581,0.86,-3.459,0.036,0.000501,0.0,0.305,0.481,122.941,197160,7
0.394,0.821,-4.304,0.0404,0.00302,0.019,0.186,0.509,82.764,223533,7
0.711,0.292,-15.523,0.037,0.313,0.0,0.131,0.194,103.951,296800,1
0.672,0.396,-9.489,0.0349,0.474,0.0,0.0921,0.458,130.015,184960,1
0.857,0.358,-11.79,0.0432,0.293,0.0,0.106,0.521,124.961,150707,1
0.696,0.439,-9.438,0.07,0.436,0.0,0.353,0.68,135.925,157187,1
0.816,0.586,-9.014,0.169,0.0845,0.00502,0.184,0.646,102.664,211948,2
0.637,0.507,-9.59,0.0283,0.00634,0.0,0.386,0.579,105.932,195167,7
0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,2
0.593,0.872,-4.525,0.0959,0.0784,0.0,0.286,0.523,91.964,208000,7
0.692,0.797,-6.248,0.0439,0.0863,0.0,0.186,0.763,125.022,186800,2
0.586,0.896,-4.572,0.11,0.114,0.0,0.175,0.381,94.954,176360,7
0.599,0.888,-2.931,0.0514,0.0273,0.0,0.28,0.833,121.05,197587,2
0.614,0.857,-4.171,0.111,0.0987,0.0,0.177,0.677,164.146,201040,0
0.531,0.771,-6.162,0.0468,0.0735,0.0,0.17,0.617,159.973,224333,0
0.599,0.888,-2.931,0.0514,0.0273,0.0,0.28,0.833,121.05,197587,2
0.666,0.81,-4.574,0.0458,0.152,0.0,0.0613,0.811,99.023,200213,2
0.543,0.852,-3.737,0.0787,0.0671,0.0,0.0822,0.695,129.023,183960,0
0.638,0.705,-4.47,0.035,0.219,0.0,0.156,0.304,91.961,209933,7
0.437,0.802,-5.709,0.0997,0.0196,0.0,0.0709,0.607,121.387,175587,0
0.695,0.579,-5.066,0.0325,0.000479,0.0,0.0556,0.726,88.957,218187,2
0.867,0.415,-8.882,0.0622,0.00362,0.0,0.271,0.709,99.488,376640,2
0.85,0.513,-10.663,0.0513,0.0624,0.00249,0.0689,0.623,99.01,278333,2
0.618,0.688,-5.867,0.0477,0.409,6.32e-06,0.3,0.561,78.311,291880,7
0.59,0.699,-7.529,0.079,0.00389,4.69e-05,0.0577,0.63,188.268,276067,0
0.831,0.713,-6.967,0.104,0.0678,0.0,0.0659,0.683,99.584,243467,2
0.631,0.516,-8.225,0.0353,0.413,0.0,0.115,0.18,116.654,329800,1
0.807,0.498,-9.91,0.0756,0.259,3.04e-05,0.0618,0.857,99.001,277413,2
0.64,0.427,-9.29,0.0241,0.0664,0.0,0.0579,0.529,149.703,351467,7
0.567,0.501,-8.038,0.0241,0.0995,0.0,0.0986,0.2,142.589,236773,7
0.589,0.368,-12.979,0.0264,0.475,0.0,0.108,0.523,89.626,201400,1
0.569,0.44,-8.948,0.035,0.471,0.0,0.143,0.151,75.001,303373,1
0.865,0.505,-11.813,0.102,0.0631,0.0151,0.102,0.475,123.102,301200,2
0.738,0.914,-4.203,0.0434,0.144,0.00099,0.182,0.935,127.885,272360,2
0.806,0.954,-6.741,0.0514,0.0259,0.000617,0.176,0.701,115.229,283934,2
0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400,0
0.55,0.587,-6.279,0.0329,0.354,0.0,0.128,0.466,165.975,284760,0
0.636,0.873,-4.672,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,192427,0
0.375,0.527,-8.422,0.0507,0.449,0.0,0.305,0.303,167.242,241493,0
0.751,0.939,-3.305,0.0466,0.0521,0.00056,0.477,0.905,112.041,200440,4
0.841,0.866,-6.342,0.118,0.0409,0.0,0.212,0.882,119.943,175520,2
0.687,0.918,-4.676,0.0392,0.00211,1.26e-05,0.344,0.747,110.06,209400,2
0.775,0.816,-5.534,0.0281,0.164,0.0,0.126,0.753,98.219,214333,2
0.671,0.0348,-20.168,0.0658,0.926,0.00104,0.0783,0.0999,126.026,210476,1
0.519,0.589,-6.005,0.029,0.0885,0.0,0.153,0.341,161.992,287507,0
0.731,0.574,-7.114,0.029,0.0644,0.0,0.0675,0.392,95.995,276573,7
0.735,0.873,-3.493,0.0402,0.025,3.27e-06,0.265,0.586,108.021,224960,2
0.689,0.694,-5.83,0.027,0.257,0.0,0.148,0.482,99.039,213307,7
0.63,0.625,-5.088,0.0252,0.231,0.0,0.0765,0.683,167.998,234960,0
0.575,0.786,-4.353,0.0296,0.252,0.0,0.159,0.518,96.102,230093,7
0.862,0.479,-9.199,0.0645,0.0523,0.00126,0.589,0.924,109.877,301520,4
0.741,0.735,-10.454,0.163,0.157,0.00142,0.171,0.894,89.287,259861,2
0.596,0.661,-6.239,0.226,0.31,0.0,0.0847,0.86,129.491,232573,6
0.661,0.725,-4.859,0.0563,0.0253,0.0,0.123,0.605,119.927,197939,2
0.576,0.711,-4.826,0.0404,0.0748,0.0,0.226,0.556,89.988,157005,7
0.156,0.0685,-26.186,0.0446,0.847,0.929,0.112,0.0326,134.621,208061,3
0.66,0.548,-7.127,0.215,0.364,0.0,0.108,0.436,86.947,222000,6
0.693,0.516,-6.446,0.0413,0.297,0.000127,0.0604,0.494,94.02,220853,7
0.688,0.797,-6.032,0.372,0.0695,0.0,0.267,0.651,81.68,140488,6
0.401,0.872,-4.91,0.117,0.215,0.00104,0.292,0.642,78.443,243000,7
0.683,0.937,-6.335,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,2
0.738,0.716,-8.039,0.0669,0.0699,2.2e-06,0.322,0.67,125.069,208293,2
0.835,0.678,-6.458,0.124,0.227,6.44e-06,0.287,0.708,132.868,209490,2
0.592,0.562,-6.869,0.0239,0.00373,3.23e-05,0.223,0.208,90.16,250173,7
0.555,0.41,-8.308,0.0431,0.227,0.0,0.13,0.433,169.804,292800,0
0.638,0.622,-7.582,0.152,0.088,0.0,0.0995,0.432,83.008,229893,7
0.687,0.824,-3.73,0.111,0.099,0.0,0.318,0.719,90.789,258333,2
0.733,0.744,-3.51,0.0553,0.0772,0.0,0.341,0.529,92.515,241133,7
0.559,0.733,-5.659,0.171,0.314,0.0,0.284,0.611,145.115,316053,0
0.408,0.582,-8.305,0.0508,0.218,0.0,0.159,0.365,114.926,230000,7
0.816,0.5,-4.551,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,2
0.714,0.757,-7.134,0.0453,0.186,0.0071,0.244,0.239,122.025,155410,7
0.732,0.381,-10.231,0.0273,0.596,0.0,0.185,0.849,99.991,232205,1
0.622,0.593,-8.352,0.0916,0.163,0.0,0.0979,0.607,94.364,249093,2
0.538,0.677,-6.099,0.187,0.00541,0.0,0.236,0.913,132.346,214200,2
0.534,0.754,-5.937,0.221,0.345,0.0,0.248,0.702,93.646,235286,6
0.863,0.707,-3.332,0.0948,0.0585,1.25e-05,0.0351,0.614,89.07,225507,2
0.73,0.602,-3.782,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133,2
0.845,0.576,-5.15,0.153,0.139,0.0,0.0764,0.461,127.641,256027,7
0.623,0.484,-13.584,0.0626,0.428,0.0228,0.186,0.536,177.848,220244,1
0.517,0.682,-5.301,0.0315,0.0338,1.07e-05,0.167,0.254,130.004,300533,7
0.432,0.664,-4.662,0.0302,0.215,0.0,0.15,0.294,156.216,251640,0
0.373,0.671,-4.919,0.0308,0.279,0.0,0.0853,0.408,169.93,252053,0
0.323,0.244,-11.499,0.0293,0.776,1.02e-06,0.153,0.19,79.948,226840,1
0.438,0.906,-4.8,0.0438,0.0191,0.0,0.373,0.684,161.905,206000,0
0.764,0.348,-7.98,0.0643,0.789,0.0,0.0997,0.77,119.651,224987,1
0.692,0.608,-5.233,0.041,0.218,0.0,0.348,0.449,125.012,339733,7
0.358,0.639,-4.938,0.0382,0.257,0.0,0.964,0.314,103.289,203337,4
0.324,0.327,-7.494,0.0409,0.825,0.0,0.101,0.334,81.328,327773,1
0.671,0.32,-7.356,0.0318,0.789,0.0,0.152,0.709,141.878,145707,1
